il11_percent,benefit_percentage_points
8.200000000000001,4.823529411764706
8.3,4.834951456310679
8.4,4.846153846153846
8.5,4.857142857142857
8.600000000000001,4.867924528301887
8.700000000000001,4.878504672897196
8.799999999999999,4.888888888888888
8.9,4.899082568807338
9.0,4.909090909090909
9.1,4.918918918918918
9.2,4.928571428571428
9.3,4.938053097345133
9.4,4.947368421052632
9.5,4.956521739130435
9.6,4.96551724137931
9.700000000000001,4.974358974358974
9.8,4.983050847457627
9.9,4.991596638655462
10.0,5.0
10.100000000000001,5.008264462809917
10.200000000000001,5.016393442622951
10.3,5.024390243902439
10.4,5.032258064516128
10.5,5.039999999999999
10.6,5.0476190476190474
10.7,5.05511811023622
10.8,5.0625
10.9,5.069767441860465
11.0,5.076923076923077
11.1,5.083969465648855
11.200000000000001,5.090909090909091
11.3,5.097744360902255
11.4,5.104477611940298
11.5,5.111111111111111
11.600000000000001,5.117647058823529
11.700000000000001,5.124087591240876
11.8,5.130434782608695
11.9,5.136690647482014
12.0,5.142857142857143
12.1,5.148936170212766
12.2,5.154929577464789
12.3,5.160839160839161
12.4,5.166666666666667
12.5,5.172413793103448
12.6,5.178082191780822
12.7,5.183673469387755
12.8,5.1891891891891895
12.9,5.194630872483222
13.0,5.2
13.100000000000001,5.2052980132450335
13.200000000000001,5.2105263157894735
13.3,5.215686274509804
13.4,5.220779220779221
13.5,5.225806451612903
13.600000000000001,5.230769230769231
13.700000000000001,5.235668789808917
13.8,5.2405063291139244
13.900000000000002,5.245283018867925
14.000000000000002,5.250000000000001
14.100000000000001,5.254658385093168
14.200000000000001,5.259259259259259
14.3,5.263803680981596
14.400000000000002,5.2682926829268295
14.499999999999998,5.2727272727272725
14.6,5.27710843373494
14.7,5.2814371257485035
14.799999999999999,5.285714285714286
14.899999999999999,5.289940828402368
15.0,5.294117647058823
15.1,5.298245614035087
15.2,5.302325581395349
15.299999999999999,5.306358381502889
15.4,5.310344827586207
15.5,5.314285714285714
15.6,5.318181818181818
15.7,5.322033898305085
15.8,5.3258426966292145
15.9,5.329608938547486
16.0,5.333333333333333
16.1,5.337016574585635
16.2,5.34065934065934
16.3,5.344262295081967
16.400000000000002,5.3478260869565215
16.5,5.351351351351352
16.6,5.35483870967742
16.7,5.358288770053476
16.8,5.361702127659575
16.900000000000002,5.365079365079365
17.0,5.36842105263158
17.1,5.371727748691099
17.200000000000003,5.375000000000001
17.3,5.378238341968912
17.400000000000002,5.381443298969073
17.5,5.384615384615385
17.599999999999998,5.387755102040816
17.7,5.3908629441624365
17.8,5.393939393939394
17.9,5.396984924623116
18.0,5.4
18.099999999999998,5.402985074626867
18.2,5.405940594059406
18.3,5.408866995073892
18.4,5.411764705882352
18.5,5.414634146341464
18.6,5.41747572815534
18.7,5.420289855072464
18.8,5.423076923076923
18.9,5.425837320574162
19.0,5.428571428571429
19.1,5.431279620853081
19.2,5.433962264150943
19.3,5.436619718309859
19.400000000000002,5.4392523364485985
19.5,5.441860465116279
19.6,5.444444444444444
19.7,5.4470046082949315
19.8,5.4495412844036695
19.900000000000002,5.452054794520548
20.0,5.454545454545455
20.1,5.457013574660633
20.200000000000003,5.45945945945946
20.3,5.461883408071748
20.400000000000002,5.464285714285714
20.5,5.466666666666667
20.6,5.469026548672566
20.700000000000003,5.47136563876652
20.8,5.473684210526315
20.9,5.475982532751092
21.0,5.478260869565217
21.099999999999998,5.480519480519481
21.2,5.482758620689656
21.3,5.484978540772532
21.4,5.487179487179487
21.5,5.48936170212766
21.6,5.491525423728814
21.7,5.493670886075949
21.8,5.495798319327731
21.9,5.497907949790794
22.0,5.5
22.1,5.5020746887966805
22.2,5.5041322314049586
22.3,5.506172839506173
22.400000000000002,5.508196721311476
22.5,5.510204081632653
22.6,5.51219512195122
22.7,5.51417004048583
